file,round,tick,seconds,att_team,vic_team,att_side,vic_side,hp_dmg,arm_dmg,is_bomb_planted,bomb_site,hitbox,wp,wp_type,att_id,att_rank,vic_id,vic_rank,att_pos_x,att_pos_y,vic_pos_x,vic_pos_y
esea_match_13770997.dem,22,241273,1884.59,Hentai Hooligans,Animal Style,CounterTerrorist,Terrorist,2,0,FALSE,,Generic,Incendiary,Grenade,76561198082200400,0,76561198165334100,0,-1917.959,-962.7401,-1808.607,-1143.38
esea_match_13770997.dem,22,241299,1884.794,Hentai Hooligans,Animal Style,CounterTerrorist,Terrorist,3,0,FALSE,,Generic,Incendiary,Grenade,76561198082200400,0,76561198165334100,0,-1885.709,-944.3431,-1799.096,-1100.784
esea_match_13770997.dem,22,241325,1884.998,Hentai Hooligans,Animal Style,CounterTerrorist,Terrorist,4,0,FALSE,,Generic,Incendiary,Grenade,76561198082200400,0,76561198165334100,0,-1858.543,-936.1563,-1783.9,-1063.735
esea_match_13770997.dem,22,241351,1885.201,Hentai Hooligans,Animal Style,CounterTerrorist,Terrorist,4,0,FALSE,,Generic,Incendiary,Grenade,76561198082200400,0,76561198165334100,0,-1861.759,-938.9636,-1766.753,-1047.932
esea_match_13770997.dem,22,241377,1885.405,Hentai Hooligans,Animal Style,CounterTerrorist,Terrorist,5,0,FALSE,,Generic,Incendiary,Grenade,76561198082200400,0,76561198165334100,0,-1875.832,-951.4659,-1755.641,-1038.97
esea_match_13770997.dem,22,241377,1885.405,Animal Style,Hentai Hooligans,Terrorist,CounterTerrorist,27,3,FALSE,,Chest,AK47,Rifle,76561198055191000,0,76561198082200400,0,-1752.632,-1576.963,-1875.832,-951.4659
esea_match_13770997.dem,22,241381,1885.436,Animal Style,Hentai Hooligans,Terrorist,CounterTerrorist,27,4,FALSE,,Chest,AK47,Rifle,76561198165334100,0,76561198082200400,0,-1753.94,-1037.445,-1878.195,-952.7861
esea_match_13770997.dem,22,241393,1885.53,Animal Style,Hentai Hooligans,Terrorist,CounterTerrorist,27,4,FALSE,,Chest,AK47,Rifle,76561198165334100,0,76561198082200400,0,-1748.667,-1032.221,-1884.059,-955.0108
esea_match_13770997.dem,22,241401,1885.593,Hentai Hooligans,Animal Style,CounterTerrorist,Terrorist,6,0,FALSE,,Generic,Incendiary,Grenade,76561198082200400,0,76561198165334100,0,-1887.692,-956.5786,-1746.011,-1029.234
esea_match_13770997.dem,22,241407,1885.64,Animal Style,Hentai Hooligans,Terrorist,CounterTerrorist,19,4,FALSE,,Chest,AK47,Rifle,76561198165334100,0,76561198082200400,0,-1743.868,-1026.561,-1890.234,-958.5662
esea_match_13770997.dem,22,241427,1885.796,Hentai Hooligans,Animal Style,CounterTerrorist,Terrorist,7,0,FALSE,,Generic,Incendiary,Grenade,76561198082200400,0,76561198165334100,0,-1886.004,-955.657,-1737.399,-1016.48
esea_match_13770997.dem,22,241453,1886,Hentai Hooligans,Animal Style,CounterTerrorist,Terrorist,8,0,FALSE,,Generic,Incendiary,Grenade,76561198082200400,0,76561198165334100,0,-1886.004,-955.657,-1731.788,-1002.749
esea_match_13770997.dem,22,241479,1886.203,Hentai Hooligans,Animal Style,CounterTerrorist,Terrorist,8,0,FALSE,,Generic,Incendiary,Grenade,76561198082200400,0,76561198165334100,0,-1886.004,-955.657,-1734.225,-989.2665
esea_match_13770997.dem,22,241505,1886.407,Hentai Hooligans,Animal Style,CounterTerrorist,Terrorist,8,0,FALSE,,Generic,Incendiary,Grenade,76561198082200400,0,76561198165334100,0,-1886.004,-955.657,-1751.35,-964.3337
esea_match_13770997.dem,22,241529,1886.595,Hentai Hooligans,Animal Style,CounterTerrorist,Terrorist,8,0,FALSE,,Generic,Incendiary,Grenade,76561198082200400,0,76561198165334100,0,-1886.004,-955.657,-1777.228,-937.7421
esea_match_13770997.dem,22,244845,1912.497,Animal Style,Hentai Hooligans,Terrorist,CounterTerrorist,33,4,FALSE,,Stomach,AK47,Rifle,76561198169360500,0,76561198037331400,0,-3538.007,-465.9592,-3121.216,477.8877
esea_match_13770997.dem,22,244871,1912.701,Animal Style,Hentai Hooligans,Terrorist,CounterTerrorist,25,0,FALSE,,LeftLeg,AK47,Rifle,76561198169360500,0,76561198037331400,0,-3538.007,-465.9592,-3119.662,484.3124
esea_match_13770997.dem,22,244911,1913.014,Animal Style,Hentai Hooligans,Terrorist,CounterTerrorist,26,3,FALSE,,Chest,AK47,Rifle,76561198169360500,0,76561198037331400,0,-3538.007,-465.9592,-3131.47,493.2534
esea_match_13770997.dem,22,244947,1913.296,Animal Style,Hentai Hooligans,Terrorist,CounterTerrorist,16,3,FALSE,,Chest,AK47,Rifle,76561198169360500,0,76561198037331400,0,-3538.007,-465.9592,-3135.33,495.0758
esea_match_13770997.dem,22,247778,1935.456,Animal Style,Hentai Hooligans,Terrorist,CounterTerrorist,33,4,FALSE,,Stomach,AK47,Rifle,76561198169360500,0,76561198133908300,0,-3471.438,-156.7617,-3118.762,441.0228
esea_match_13770997.dem,22,247790,1935.55,Hentai Hooligans,Animal Style,CounterTerrorist,Terrorist,15,7,FALSE,,Chest,USP,Pistol,76561198133908300,0,76561198169360500,0,-3112.267,436.8782,-3471.438,-156.7617
esea_match_13770997.dem,22,247802,1935.644,Animal Style,Hentai Hooligans,Terrorist,CounterTerrorist,67,15,FALSE,,Head,AK47,Rifle,76561198169360500,0,76561198133908300,0,-3471.438,-156.7617,-3114.345,438.116
esea_match_13770997.dem,22,249656,1950.161,Hentai Hooligans,Animal Style,CounterTerrorist,Terrorist,21,4,FALSE,,Chest,M4A4,Rifle,76561197961009200,0,76561198048742900,0,-405.4746,440.7024,-512.7397,-550.311
esea_match_13770997.dem,22,249660,1950.192,Hentai Hooligans,Animal Style,CounterTerrorist,Terrorist,28,6,FALSE,,Stomach,M4A1,Rifle,76561198798659600,0,76561198048742900,0,-400.0168,437.8207,-513.0302,-550.2783
esea_match_13770997.dem,22,249662,1950.208,Animal Style,Hentai Hooligans,Terrorist,CounterTerrorist,33,4,FALSE,,Stomach,AK47,Rifle,76561198048742900,0,76561198798659600,0,-513.194,-550.2597,-400.0168,437.8207
esea_match_13770997.dem,22,249668,1950.255,Hentai Hooligans,Animal Style,CounterTerrorist,Terrorist,27,5,FALSE,,Stomach,M4A4,Rifle,76561197961009200,0,76561198048742900,0,-405.4746,440.7024,-513.7607,-550.1948
esea_match_13770997.dem,22,249672,1950.286,Hentai Hooligans,Animal Style,CounterTerrorist,Terrorist,24,6,FALSE,,Stomach,M4A1,Rifle,76561198798659600,0,76561198048742900,0,-400.0168,437.8207,-514.1675,-550.1478
esea_match_13770997.dem,22,255377,1994.95,World,Animal Style,None,Terrorist,20,10,TRUE,A,Generic,Unknown,Unkown,0,0,76561198055191000,0,0,0,0,0
esea_match_13770997.dem,23,259636,2028.135,Animal Style,Hentai Hooligans,Terrorist,CounterTerrorist,1,0,FALSE,,Generic,Incendiary,Grenade,76561198048742900,0,76561197961009200,0,-444.2397,-909.2187,-784.0065,495.9954
esea_match_13770997.dem,23,259660,2028.323,Animal Style,Hentai Hooligans,Terrorist,CounterTerrorist,2,0,FALSE,,Generic,Incendiary,Grenade,76561198048742900,0,76561197961009200,0,-420.0969,-895.1866,-784.0065,495.9954
esea_match_13770997.dem,23,259686,2028.526,Animal Style,Hentai Hooligans,Terrorist,CounterTerrorist,3,0,FALSE,,Generic,Incendiary,Grenade,76561198048742900,0,76561197961009200,0,-391.8477,-913.7553,-786.1624,487.2299
esea_match_13770997.dem,23,259712,2028.73,Animal Style,Hentai Hooligans,Terrorist,CounterTerrorist,4,0,FALSE,,Generic,Incendiary,Grenade,76561198048742900,0,76561197961009200,0,-376.0513,-953.7942,-801.485,455.5199
esea_match_13770997.dem,23,259738,2028.934,Animal Style,Hentai Hooligans,Terrorist,CounterTerrorist,4,0,FALSE,,Generic,Incendiary,Grenade,76561198048742900,0,76561197961009200,0,-358.872,-996.7252,-838.3515,431.0576
esea_match_13770997.dem,23,259764,2029.137,Animal Style,Hentai Hooligans,Terrorist,CounterTerrorist,5,0,FALSE,,Generic,Incendiary,Grenade,76561198048742900,0,76561197961009200,0,-357.4008,-1043.734,-877.9862,406.6935
esea_match_13770997.dem,23,259788,2029.325,Animal Style,Hentai Hooligans,Terrorist,CounterTerrorist,6,0,FALSE,,Generic,Incendiary,Grenade,76561198048742900,0,76561197961009200,0,-379.9242,-1076.823,-916.9718,378.9673
esea_match_13770997.dem,23,259814,2029.529,Animal Style,Hentai Hooligans,Terrorist,CounterTerrorist,7,0,FALSE,,Generic,Incendiary,Grenade,76561198048742900,0,76561197961009200,0,-418.2887,-1106.791,-959.3939,354.6361
esea_match_13770997.dem,23,259840,2029.732,Animal Style,Hentai Hooligans,Terrorist,CounterTerrorist,8,0,FALSE,,Generic,Incendiary,Grenade,76561198048742900,0,76561197961009200,0,-450.0734,-1125.601,-1003.802,336.8933
esea_match_13770997.dem,23,261484,2042.605,Hentai Hooligans,Animal Style,CounterTerrorist,Terrorist,86,12,FALSE,,Head,CZ,Pistol,76561198133908300,0,76561198048742900,0,-1199.01,-639.8828,-1232.922,-953.9078
esea_match_13770997.dem,23,261496,2042.699,Hentai Hooligans,Animal Style,CounterTerrorist,Terrorist,14,3,FALSE,,Chest,CZ,Pistol,76561198133908300,0,76561198048742900,0,-1197.382,-639.9971,-1232.994,-950.3626
esea_match_13770997.dem,23,266850,2084.544,Hentai Hooligans,Animal Style,CounterTerrorist,Terrorist,94,4,FALSE,,Head,FiveSeven,Pistol,76561198082200400,0,76561198169360500,0,-3718.144,-544.1604,-3570.737,-72.40328
esea_match_13770997.dem,23,266912,2085.03,Hentai Hooligans,Animal Style,CounterTerrorist,Terrorist,6,1,FALSE,,Chest,FiveSeven,Pistol,76561198082200400,0,76561198169360500,0,-3709.397,-505.8055,-3565.429,-70.12513
esea_match_13770997.dem,23,266996,2085.688,Animal Style,Hentai Hooligans,Terrorist,CounterTerrorist,27,3,FALSE,,Chest,AK47,Rifle,76561198055054700,0,76561198082200400,0,-3246.813,-117.6041,-3735.963,-435.8229
esea_match_13770997.dem,23,267008,2085.781,Animal Style,Hentai Hooligans,Terrorist,CounterTerrorist,27,3,FALSE,,Chest,AK47,Rifle,76561198055054700,0,76561198082200400,0,-3244.433,-121.3552,-3731.175,-440.5573
esea_match_13770997.dem,23,267018,2085.86,Hentai Hooligans,Animal Style,CounterTerrorist,Terrorist,89,4,FALSE,,Head,FiveSeven,Pistol,76561198082200400,0,76561198055191000,0,-3727.571,-444.1638,-3299.29,1.625348
esea_match_13770997.dem,23,267022,2085.891,Animal Style,Hentai Hooligans,Terrorist,CounterTerrorist,27,3,FALSE,,Chest,AK47,Rifle,76561198055054700,0,76561198082200400,0,-3241.252,-126.4593,-3725.666,-446.0577
esea_match_13770997.dem,23,267036,2086.001,Hentai Hooligans,Animal Style,CounterTerrorist,Terrorist,11,4,FALSE,,Head,FiveSeven,Pistol,76561198082200400,0,76561198055191000,0,-3720.623,-450.934,-3310.34,4.582681
esea_match_13770997.dem,23,267060,2086.189,Animal Style,Hentai Hooligans,Terrorist,CounterTerrorist,19,4,FALSE,,Stomach,AK47,Rifle,76561198055054700,0,76561198082200400,0,-3231.55,-142.6656,-3709.478,-461.3447
esea_match_13770997.dem,23,267694,2091.153,Hentai Hooligans,Animal Style,CounterTerrorist,Terrorist,100,15,FALSE,,Head,AK47,Rifle,76561198133908300,0,76561198055054700,0,-2768.371,785.217,-3168.757,474.473
esea_match_13770997.dem,23,267770,2091.748,Hentai Hooligans,Animal Style,CounterTerrorist,Terrorist,26,3,FALSE,,Chest,AK47,Rifle,76561198133908300,0,76561198165334100,0,-2757.104,771.8323,-3314.644,43.3311
esea_match_13770997.dem,23,267818,2092.124,Animal Style,Hentai Hooligans,Terrorist,CounterTerrorist,26,3,FALSE,,Chest,AK47,Rifle,76561198165334100,0,76561198133908300,0,-3325.364,60.3731,-2758.387,772.9509
esea_match_13770997.dem,23,267830,2092.218,Animal Style,Hentai Hooligans,Terrorist,CounterTerrorist,33,4,FALSE,,Stomach,AK47,Rifle,76561198165334100,0,76561198133908300,0,-3326.909,61.75875,-2755.137,769.5405
esea_match_13770997.dem,23,267844,2092.328,Animal Style,Hentai Hooligans,Terrorist,CounterTerrorist,26,3,FALSE,,RightArm,AK47,Rifle,76561198165334100,0,76561198133908300,0,-3326.276,61.25498,-2752.97,762.7938
esea_match_13770997.dem,23,268078,2094.16,Animal Style,Hentai Hooligans,Terrorist,CounterTerrorist,26,0,FALSE,,RightLeg,AK47,Rifle,76561198165334100,0,76561198037331400,0,-3314.479,181.6854,-2857.888,614.6312
esea_match_13770997.dem,23,268166,2094.849,Hentai Hooligans,Animal Style,CounterTerrorist,Terrorist,19,4,FALSE,,Chest,Famas,Rifle,76561198037331400,0,76561198165334100,0,-2865.583,624.2307,-3303.645,175.7935
esea_match_13770997.dem,23,268180,2094.958,Hentai Hooligans,Animal Style,CounterTerrorist,Terrorist,19,4,FALSE,,Chest,Famas,Rifle,76561198037331400,0,76561198165334100,0,-2865.186,623.8494,-3303.122,175.2851
esea_match_13770997.dem,23,268190,2095.037,Hentai Hooligans,Animal Style,CounterTerrorist,Terrorist,19,4,FALSE,,Chest,Famas,Rifle,76561198037331400,0,76561198165334100,0,-2864.54,623.2205,-3302.479,174.6584
esea_match_13770997.dem,23,268202,2095.131,Hentai Hooligans,Animal Style,CounterTerrorist,Terrorist,17,17,FALSE,,Head,Famas,Rifle,76561198037331400,0,76561198165334100,0,-2864.778,623.4576,-3301.414,173.6291
esea_match_13770997.dem,24,272832,2131.26,Animal Style,Hentai Hooligans,Terrorist,CounterTerrorist,19,0,FALSE,,LeftLeg,CZ,Pistol,76561198169360500,0,76561198798659600,0,-921.5156,-464.0664,-1185.857,-22.89705
esea_match_13770997.dem,24,272846,2131.369,Animal Style,Hentai Hooligans,Terrorist,CounterTerrorist,19,0,FALSE,,LeftLeg,CZ,Pistol,76561198169360500,0,76561198798659600,0,-922.1474,-462.2094,-1185.857,-23.00282
esea_match_13770997.dem,24,272862,2131.495,Hentai Hooligans,Animal Style,CounterTerrorist,Terrorist,7,1,FALSE,,Chest,M4A4,Rifle,76561197961009200,0,76561198169360500,0,-709.0526,259.9898,-922.1474,-462.2094
esea_match_13770997.dem,24,272898,2131.776,Animal Style,Hentai Hooligans,Terrorist,CounterTerrorist,19,0,FALSE,,RightLeg,CZ,Pistol,76561198169360500,0,76561198798659600,0,-922.1474,-462.2094,-1184.067,-12.2246
esea_match_13770997.dem,24,272906,2131.839,Hentai Hooligans,Animal Style,CounterTerrorist,Terrorist,16,3,FALSE,,Chest,M4A4,Rifle,76561197961009200,0,76561198169360500,0,-740.9185,274.7944,-922.1474,-462.2094
esea_match_13770997.dem,24,272918,2131.933,Hentai Hooligans,Animal Style,CounterTerrorist,Terrorist,64,13,FALSE,,Head,M4A4,Rifle,76561197961009200,0,76561198169360500,0,-740.5777,274.7215,-922.1474,-462.2094
esea_match_13770997.dem,24,272922,2131.964,Animal Style,Hentai Hooligans,Terrorist,CounterTerrorist,19,0,FALSE,,RightLeg,CZ,Pistol,76561198169360500,0,76561198798659600,0,-922.1474,-462.2094,-1185.857,-1.286942
esea_match_13770997.dem,24,272930,2132.027,Hentai Hooligans,Animal Style,CounterTerrorist,Terrorist,13,3,FALSE,,Chest,M4A4,Rifle,76561197961009200,0,76561198169360500,0,-740.5777,274.7215,-922.1474,-462.2094
esea_match_13770997.dem,24,272996,2132.544,Animal Style,Hentai Hooligans,Terrorist,CounterTerrorist,22,3,FALSE,,Stomach,CZ,Pistol,76561198048742900,0,76561197961009200,0,-1025.174,-535.3091,-726.1251,270.3094
esea_match_13770997.dem,24,273014,2132.685,Hentai Hooligans,Animal Style,CounterTerrorist,Terrorist,21,4,FALSE,,Chest,M4A4,Rifle,76561197961009200,0,76561198048742900,0,-722.6801,269.2523,-1017.738,-535.473
esea_match_13770997.dem,24,273040,2132.888,Animal Style,Hentai Hooligans,Terrorist,CounterTerrorist,73,10,FALSE,,Head,CZ,Pistol,76561198048742900,0,76561197961009200,0,-1002.541,-540.0295,-723.318,269.4894
esea_match_13770997.dem,24,273050,2132.967,Hentai Hooligans,Animal Style,CounterTerrorist,Terrorist,27,5,FALSE,,Stomach,M4A4,Rifle,76561197961009200,0,76561198048742900,0,-723.5231,269.5641,-1003.784,-539.5688
esea_match_13770997.dem,24,273072,2133.139,Hentai Hooligans,Animal Style,CounterTerrorist,Terrorist,21,4,FALSE,,Chest,M4A4,Rifle,76561197961009200,0,76561198048742900,0,-725.2964,270.2041,-1008.319,-538.0103
esea_match_13770997.dem,24,273096,2133.327,Hentai Hooligans,Animal Style,CounterTerrorist,Terrorist,27,5,FALSE,,Stomach,M4A4,Rifle,76561197961009200,0,76561198048742900,0,-728.6407,271.3891,-1006.428,-538.6756
esea_match_13770997.dem,24,273100,2133.358,Animal Style,Hentai Hooligans,Terrorist,CounterTerrorist,5,2,FALSE,,Chest,CZ,Pistol,76561198048742900,0,76561197961009200,0,-1005.947,-538.8463,-729.3784,271.6625
esea_match_13770997.dem,24,273478,2136.318,Hentai Hooligans,Animal Style,CounterTerrorist,Terrorist,27,3,FALSE,,Chest,AK47,Rifle,76561198037331400,0,76561198055054700,0,-2034.322,-1277.162,-1559.969,-728.7726
esea_match_13770997.dem,24,273490,2136.412,Hentai Hooligans,Animal Style,CounterTerrorist,Terrorist,27,3,FALSE,,Chest,AK47,Rifle,76561198037331400,0,76561198055054700,0,-2034.322,-1277.162,-1559.969,-728.7726
esea_match_13770997.dem,24,273504,2136.522,Hentai Hooligans,Animal Style,CounterTerrorist,Terrorist,46,15,FALSE,,Head,AK47,Rifle,76561198037331400,0,76561198055054700,0,-2034.322,-1277.162,-1559.969,-728.7726
esea_match_13770997.dem,24,273676,2137.868,Animal Style,Hentai Hooligans,Terrorist,CounterTerrorist,13,1,FALSE,,Chest,AK47,Rifle,76561198165334100,0,76561198037331400,0,-1416.609,-528.8406,-1936.815,-1195.404
esea_match_13770997.dem,24,273726,2138.26,Hentai Hooligans,Animal Style,CounterTerrorist,Terrorist,26,3,FALSE,,RightArm,AK47,Rifle,76561198082200400,0,76561198165334100,0,-1910.911,-1138.116,-1396.769,-547.7737
esea_match_13770997.dem,24,273752,2138.464,Hentai Hooligans,Animal Style,CounterTerrorist,Terrorist,26,3,FALSE,,RightArm,AK47,Rifle,76561198082200400,0,76561198165334100,0,-1915.326,-1134.448,-1395.729,-548.6966
esea_match_13770997.dem,24,273754,2138.479,Animal Style,Hentai Hooligans,Terrorist,CounterTerrorist,33,4,FALSE,,Stomach,AK47,Rifle,76561198165334100,0,76561198082200400,0,-1395.837,-548.5944,-1915.326,-1134.448
esea_match_13770997.dem,24,273778,2138.667,Hentai Hooligans,Animal Style,CounterTerrorist,Terrorist,48,15,FALSE,,Head,AK47,Rifle,76561198082200400,0,76561198165334100,0,-1915.326,-1134.448,-1397.287,-547.2811
esea_match_13770997.dem,24,274098,2141.173,Hentai Hooligans,Animal Style,CounterTerrorist,Terrorist,34,5,FALSE,,Stomach,AK47,Rifle,76561198082200400,0,76561198055191000,0,-1968.647,-1045.78,-1725.444,-909.1291
esea_match_13770997.dem,24,274292,2142.692,Animal Style,Hentai Hooligans,Terrorist,CounterTerrorist,56,2,FALSE,,Chest,Deagle,Pistol,76561198055191000,0,76561198082200400,0,-1932.594,-906.0527,-2030.81,-961.8835
esea_match_13770997.dem,24,274352,2143.162,Animal Style,Hentai Hooligans,Terrorist,CounterTerrorist,11,2,FALSE,,Chest,Deagle,Pistol,76561198055191000,0,76561198082200400,0,-1950.603,-924.198,-2028.007,-925.6558
esea_match_13770997.dem,24,274460,2144.007,Hentai Hooligans,Animal Style,CounterTerrorist,Terrorist,66,0,FALSE,,Head,AK47,Rifle,76561198037331400,0,76561198055191000,0,-1902.069,-1254.033,-1995.153,-982.8204
esea_match_13770997.dem,24,275586,2152.824,Animal Style,Hentai Hooligans,Terrorist,CounterTerrorist,20,2,FALSE,,Chest,CZ,Pistol,76561198048742900,0,76561198798659600,0,-535.6151,-384.4744,-662.6589,174.8639
esea_match_13770997.dem,24,275594,2152.887,Hentai Hooligans,Animal Style,CounterTerrorist,Terrorist,4,19,FALSE,,Head,M4A1,Rifle,76561198798659600,0,76561198048742900,0,-657.2132,176.2001,-534.6587,-377.1145
esea_match_13770997.dem,25,279508,2183.456,Animal Style,Hentai Hooligans,Terrorist,CounterTerrorist,4,1,FALSE,,Generic,HE,Grenade,76561198169360500,0,76561198037331400,0,-1910.357,-2078.752,-2882.612,-1279.952
esea_match_13770997.dem,25,279824,2185.931,Hentai Hooligans,Animal Style,CounterTerrorist,Terrorist,27,3,FALSE,,Chest,AK47,Rifle,76561198037331400,0,76561198169360500,0,-2917.548,-1572.459,-2383.386,-1761
esea_match_13770997.dem,25,279900,2186.526,Hentai Hooligans,Animal Style,CounterTerrorist,Terrorist,26,0,FALSE,,LeftLeg,AK47,Rifle,76561198037331400,0,76561198169360500,0,-2931.963,-1584.298,-2413.516,-1738.26
esea_match_13770997.dem,25,279914,2186.635,Hentai Hooligans,Animal Style,CounterTerrorist,Terrorist,17,2,FALSE,,Stomach,AK47,Rifle,76561198037331400,0,76561198169360500,0,-2935.475,-1589.631,-2414.481,-1731.48
esea_match_13770997.dem,25,279926,2186.729,Hentai Hooligans,Animal Style,CounterTerrorist,Terrorist,26,0,FALSE,,LeftLeg,AK47,Rifle,76561198037331400,0,76561198169360500,0,-2937.532,-1594.259,-2414.986,-1725.665
esea_match_13770997.dem,25,279940,2186.839,Hentai Hooligans,Animal Style,CounterTerrorist,Terrorist,4,0,FALSE,,LeftLeg,AK47,Rifle,76561198037331400,0,76561198169360500,0,-2939.98,-1601.334,-2417.301,-1719.108
esea_match_13770997.dem,25,280304,2189.689,Hentai Hooligans,Animal Style,CounterTerrorist,Terrorist,26,3,FALSE,,Chest,AK47,Rifle,76561198037331400,0,76561198048742900,0,-3060.783,-1825.977,-2925.849,-2649.466
esea_match_13770997.dem,25,280356,2190.096,Hentai Hooligans,Animal Style,CounterTerrorist,Terrorist,10,1,FALSE,,Chest,AK47,Rifle,76561198037331400,0,76561198048742900,0,-3072.195,-1827.7,-2912.763,-2647.538
esea_match_13770997.dem,25,280394,2190.394,Hentai Hooligans,Animal Style,CounterTerrorist,Terrorist,33,4,FALSE,,Stomach,AK47,Rifle,76561198037331400,0,76561198048742900,0,-3076.471,-1828.59,-2917.13,-2648.3
esea_match_13770997.dem,25,280406,2190.488,Hentai Hooligans,Animal Style,CounterTerrorist,Terrorist,26,0,FALSE,,LeftLeg,AK47,Rifle,76561198037331400,0,76561198048742900,0,-3078.445,-1828.642,-2911.173,-2647.217
esea_match_13770997.dem,25,280534,2191.49,Hentai Hooligans,Animal Style,CounterTerrorist,Terrorist,27,3,FALSE,,Chest,AK47,Rifle,76561198037331400,0,76561198055054700,0,-3073.227,-1820.723,-3003.841,-2357.706
esea_match_13770997.dem,25,280548,2191.6,Hentai Hooligans,Animal Style,CounterTerrorist,Terrorist,27,3,FALSE,,RightArm,AK47,Rifle,76561198037331400,0,76561198055054700,0,-3071.626,-1818.639,-3003.841,-2357.706
esea_match_13770997.dem,25,280558,2191.678,Animal Style,Hentai Hooligans,Terrorist,CounterTerrorist,67,18,FALSE,,Head,UMP,SMG,76561198055054700,0,76561198037331400,0,-3003.841,-2357.706,-3070.412,-1817.032
esea_match_13770997.dem,25,280570,2191.772,Animal Style,Hentai Hooligans,Terrorist,CounterTerrorist,29,18,FALSE,,Head,UMP,SMG,76561198055054700,0,76561198037331400,0,-3003.841,-2357.706,-3069.433,-1815.769
esea_match_13770997.dem,25,280578,2191.835,Animal Style,Animal Style,Terrorist,Terrorist,37,0,FALSE,,Head,CZ,Pistol,76561198048742900,0,76561198055054700,0,-2965.579,-2597.382,-3003.841,-2357.706
esea_match_13770997.dem,25,281220,2196.862,Animal Style,Hentai Hooligans,Terrorist,CounterTerrorist,22,3,FALSE,,Chest,CZ,Pistol,76561198165334100,0,76561198798659600,0,-1771.97,-1177.934,-1763.555,-926.4597
esea_match_13770997.dem,25,281246,2197.065,Animal Style,Hentai Hooligans,Terrorist,CounterTerrorist,22,3,FALSE,,RightArm,CZ,Pistol,76561198165334100,0,76561198798659600,0,-1755.476,-1180.057,-1767.485,-926.1566
esea_match_13770997.dem,25,281284,2197.363,Animal Style,Hentai Hooligans,Terrorist,CounterTerrorist,22,3,FALSE,,Chest,CZ,Pistol,76561198165334100,0,76561198798659600,0,-1747.692,-1180.237,-1774.561,-925.705
esea_match_13770997.dem,25,281298,2197.472,Animal Style,Hentai Hooligans,Terrorist,CounterTerrorist,22,3,FALSE,,Chest,CZ,Pistol,76561198165334100,0,76561198798659600,0,-1749.081,-1180.328,-1772,-925.674
esea_match_13770997.dem,25,281310,2197.566,Animal Style,Hentai Hooligans,Terrorist,CounterTerrorist,12,3,FALSE,,Chest,CZ,Pistol,76561198165334100,0,76561198798659600,0,-1750.833,-1180.458,-1769.167,-925.6341
esea_match_13770997.dem,25,281350,2197.88,Hentai Hooligans,Animal Style,CounterTerrorist,Terrorist,22,4,FALSE,,Chest,M4A4,Rifle,76561197961009200,0,76561198165334100,0,-1693.776,-842.3387,-1758.948,-1179.047
esea_match_13770997.dem,25,281362,2197.974,Hentai Hooligans,Animal Style,CounterTerrorist,Terrorist,22,4,FALSE,,Chest,M4A4,Rifle,76561197961009200,0,76561198165334100,0,-1697.323,-841.4788,-1762.882,-1178.417
esea_match_13770997.dem,25,281372,2198.052,Hentai Hooligans,Animal Style,CounterTerrorist,Terrorist,22,4,FALSE,,Chest,M4A4,Rifle,76561197961009200,0,76561198165334100,0,-1697.764,-841.3719,-1762.403,-1178.505
esea_match_13770997.dem,25,281384,2198.146,Hentai Hooligans,Animal Style,CounterTerrorist,Terrorist,34,0,FALSE,,Head,M4A4,Rifle,76561197961009200,0,76561198165334100,0,-1697.764,-841.3719,-1761.644,-1178.647
esea_match_13770997.dem,25,281590,2199.759,Hentai Hooligans,Animal Style,CounterTerrorist,Terrorist,19,3,FALSE,,Chest,Swag7,Heavy,76561198082200400,0,76561198055191000,0,-2739.906,-1449.347,-2651.902,-1495.911
esea_match_13770997.dem,25,281590,2199.759,Hentai Hooligans,Animal Style,CounterTerrorist,Terrorist,19,3,FALSE,,Chest,Swag7,Heavy,76561198082200400,0,76561198055191000,0,-2739.906,-1449.347,-2651.902,-1495.911
esea_match_13770997.dem,25,281590,2199.759,Hentai Hooligans,Animal Style,CounterTerrorist,Terrorist,19,3,FALSE,,Chest,Swag7,Heavy,76561198082200400,0,76561198055191000,0,-2739.906,-1449.347,-2651.902,-1495.911
esea_match_13770997.dem,25,281590,2199.759,Hentai Hooligans,Animal Style,CounterTerrorist,Terrorist,19,3,FALSE,,Chest,Swag7,Heavy,76561198082200400,0,76561198055191000,0,-2739.906,-1449.347,-2651.902,-1495.911
esea_match_13770997.dem,25,281590,2199.759,Hentai Hooligans,Animal Style,CounterTerrorist,Terrorist,76,12,FALSE,,Head,Swag7,Heavy,76561198082200400,0,76561198055191000,0,-2739.906,-1449.347,-2651.902,-1495.911
esea_match_13770997.dem,25,281794,2201.356,Animal Style,Hentai Hooligans,Terrorist,CounterTerrorist,17,4,FALSE,,Chest,UMP,SMG,76561198055054700,0,76561198082200400,0,-2664.34,-1763.672,-2856.473,-1377.437
esea_match_13770997.dem,25,281804,2201.435,Animal Style,Hentai Hooligans,Terrorist,CounterTerrorist,22,6,FALSE,,Stomach,UMP,SMG,76561198055054700,0,76561198082200400,0,-2654.482,-1757.712,-2851.537,-1375.593
